Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On,Latitude,Longitude,Crime_Code
3532272,10366194,HZ101103,01/01/2016 11:00:00 PM,049XX N SPAULDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1713,17.0,39.0,14.0,08B,2016,01/15/2016 11:08:45 AM,41.970901261,-87.710987257,2
3170957,9663890,HX314006,06/22/2014 10:40:00 AM,0000X W 95TH ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,CTA GARAGE / OTHER PROPERTY,True,False,634,6.0,21.0,49.0,18,2014,02/04/2016 06:33:39 AM,41.721627204,-87.624485177,17
2494028,8560808,HV236145,04/07/2012 07:00:00 PM,076XX S LOOMIS BLVD,0890,THEFT,FROM BUILDING,TAVERN/LIQUOR STORE,False,False,612,6.0,17.0,71.0,06,2012,02/04/2016 06:33:39 AM,41.755429144,-87.658718026,31
2620211,8757938,HV432690,08/15/2012 04:00:00 PM,043XX S HONORE ST,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,True,924,9.0,12.0,61.0,08A,2012,02/04/2016 06:33:39 AM,41.814901972,-87.671208675,1
6152103,10693947,HZ448959,09/25/2016 12:15:00 PM,041XX W CORNELIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1731,17.0,30.0,16.0,14,2016,10/02/2016 03:49:39 PM,41.944765026,-87.730462282,6
3185808,9688469,HX338668,07/09/2014 10:00:00 PM,045XX W MONROE ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1113,11.0,28.0,26.0,16,2014,02/04/2016 06:33:39 AM,41.879597947,-87.739462207,25
2975016,9327379,HW470883,09/27/2013 08:00:00 PM,015XX E 54TH ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,234,2.0,4.0,41.0,06,2013,02/04/2016 06:33:39 AM,41.798087643,-87.588296815,31
811950,10545644,HZ287020,05/30/2016 05:00:00 PM,020XX W CONCORD PL,0810,THEFT,OVER $500,ALLEY,False,False,1434,14.0,32.0,24.0,06,2016,06/06/2016 03:50:55 PM,41.911259175,-87.679519711,31
3110617,9560581,HX212161,04/05/2014 04:20:00 PM,031XX W MADISON ST,0860,THEFT,RETAIL THEFT,DRUG STORE,True,False,1222,12.0,28.0,27.0,06,2014,02/04/2016 06:33:39 AM,41.880988964,-87.704854042,31
2813235,9069013,HW196622,03/18/2013 01:40:00 AM,053XX W DRUMMOND PL,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,OTHER,False,False,2514,25.0,31.0,19.0,11,2013,02/04/2016 06:33:39 AM,41.928640776,-87.759539101,8
848823,9934564,HY123646,01/21/2015 05:55:00 PM,035XX W 13TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1021,10.0,24.0,29.0,14,2015,08/17/2015 03:03:40 PM,41.864099641,-87.713723835,6
807350,10541597,HZ287095,05/21/2016 05:00:00 PM,002XX N MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BAR OR TAVERN,False,False,114,1.0,42.0,32.0,11,2016,06/02/2016 03:51:36 PM,41.886146944,-87.624524028,8
6101018,10609063,HZ361624,07/23/2016 08:38:00 PM,013XX N LONG AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2532,25.0,37.0,25.0,18,2016,07/30/2016 03:49:37 PM,41.904298606,-87.761024461,17
3464768,10251371,HY438130,09/25/2015 08:00:00 AM,011XX W 68TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,False,False,724,7.0,17.0,68.0,04B,2015,10/09/2015 03:58:54 PM,41.770524518,-87.653424052,2
3063574,9475068,HX128805,01/26/2014 09:42:00 PM,003XX N LONG AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,True,False,1523,15.0,28.0,25.0,18,2014,02/04/2016 06:33:39 AM,41.886375099,-87.760303067,17
3159795,9644275,HX295260,06/08/2014 08:00:00 AM,070XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,733,7.0,17.0,68.0,14,2014,02/04/2016 06:33:39 AM,41.76638357,-87.649296327,6
6140565,10676796,HZ429436,09/11/2016 11:30:00 AM,035XX W VAN BUREN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1133,11.0,28.0,27.0,08B,2016,09/18/2016 03:49:46 PM,41.875415013,-87.713875252,2
3383217,10108836,HY297522,06/12/2015 12:09:00 AM,018XX W ARMITAGE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,False,1434,14.0,32.0,22.0,26,2015,08/17/2015 03:03:40 PM,41.917816697,-87.67451091,7
2964462,9309630,HW454347,09/16/2013 02:13:00 PM,106XX S INDIANA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE PORCH/HALLWAY,True,False,512,5.0,9.0,49.0,15,2013,02/04/2016 06:33:39 AM,41.700925191,-87.618469088,32
2632143,8777148,HV451258,08/27/2012 09:00:00 PM,030XX W WASHINGTON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1331,12.0,2.0,27.0,07,2012,02/04/2016 06:33:39 AM,41.882833894,-87.702496739,16
2418577,8439959,HV117639,01/14/2012 12:50:00 PM,063XX S DR MARTIN LUTHER KING JR DR,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,False,312,3.0,20.0,42.0,26,2012,02/04/2016 06:33:39 AM,41.7790899,-87.615599831,7
3366090,10079244,HY267598,05/20/2015 08:25:00 AM,067XX S STATE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,False,False,322,3.0,20.0,69.0,04A,2015,08/17/2015 03:03:40 PM,41.772285481,-87.625115462,1
2524507,8610038,HV284008,05/12/2012 11:35:00 PM,087XX S BURLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,424,4.0,7.0,46.0,08B,2012,02/04/2016 06:33:39 AM,41.736900302,-87.54582524,2
2515188,8595226,HV269048,05/02/2012 11:30:00 AM,071XX S MORGAN ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,False,733,7.0,17.0,68.0,08B,2012,02/04/2016 06:33:39 AM,41.764303087,-87.649245116,2
867914,9970279,HY160034,02/22/2015 12:31:00 PM,007XX N WALLER AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,1511,15.0,29.0,25.0,15,2015,08/17/2015 03:03:40 PM,41.894143418,-87.767924691,32
6198444,10763616,HZ528262,11/25/2016 01:48:00 AM,015XX N DAMEN AVE,0460,BATTERY,SIMPLE,STREET,False,False,1424,14.0,1.0,24.0,08B,2016,12/02/2016 03:52:10 PM,41.90982859,-87.677447594,2
3254191,9802938,HX452071,06/15/2014 12:00:00 PM,006XX S CENTRAL PARK AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1133,11.0,24.0,27.0,11,2014,02/04/2016 06:33:39 AM,41.87322914,-87.715644089,8
2618327,8754991,HV430060,08/12/2012 06:00:00 PM,019XX W FARWELL AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,2424,24.0,49.0,1.0,06,2012,02/04/2016 06:33:39 AM,42.006468663,-87.678891593,31
3152890,9632618,HX280877,05/29/2014 01:00:00 AM,074XX S STATE ST,0880,THEFT,PURSE-SNATCHING,OTHER,False,False,323,3.0,6.0,69.0,06,2014,02/04/2016 06:33:39 AM,41.758970818,-87.624778076,31
3169740,9662351,HX312176,06/20/2014 10:10:00 PM,006XX E 62ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,313,3.0,20.0,42.0,14,2014,02/04/2016 06:33:39 AM,41.782157279,-87.610230879,6
3188963,9693486,HX343924,07/13/2014 08:44:00 PM,069XX S PARNELL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,True,False,732,7.0,6.0,68.0,15,2014,02/04/2016 06:33:39 AM,41.767975909,-87.63842898,32
2650963,8806503,HV480258,09/17/2012 06:49:00 PM,002XX E 75TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,623,6.0,6.0,69.0,03,2012,02/04/2016 06:33:39 AM,41.758328934,-87.619503676,28
3514351,10335897,HY526923,12/06/2015 11:30:00 AM,013XX W LOYOLA AVE,0820,THEFT,$500 AND UNDER,"SCHOOL, PRIVATE, BUILDING",False,False,2432,24.0,40.0,1.0,06,2015,12/13/2015 03:59:42 PM,42.001383055,-87.664028813,31
797629,10522512,HZ264884,05/14/2016 10:23:00 PM,124XX S UNION AVE,0560,ASSAULT,SIMPLE,STREET,True,False,523,5.0,34.0,53.0,08A,2016,05/21/2016 03:53:29 PM,41.667917006,-87.639173007,1
850883,9938362,HY127008,01/24/2015 12:30:00 PM,079XX S VINCENNES AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,True,False,621,6.0,17.0,44.0,26,2015,08/17/2015 03:03:40 PM,41.750050445,-87.634407976,24
3255295,9805334,HX454133,10/03/2014 01:00:00 AM,026XX S SPAULDING AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1032,10.0,22.0,30.0,06,2014,02/04/2016 06:33:39 AM,41.843598938,-87.707451448,31
2870154,9159503,HW304779,06/04/2013 09:30:00 PM,064XX S DR MARTIN LUTHER KING JR DR,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,True,False,312,3.0,20.0,69.0,26,2013,02/04/2016 06:33:39 AM,41.777577536,-87.615558035,7
2844828,9119476,HW264324,05/07/2013 04:00:00 PM,012XX S FAIRFIELD AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,1023,10.0,28.0,29.0,08A,2013,02/04/2016 06:33:39 AM,41.865177674,-87.694604625,1
3500376,10312617,HY501701,11/10/2015 05:30:00 PM,016XX E 50TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,222,2.0,4.0,39.0,26,2015,11/18/2015 04:00:04 PM,41.804379672,-87.584827582,7
6193182,10756697,HZ519463,11/17/2016 06:35:00 PM,012XX W 49TH PL,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,933,9.0,16.0,61.0,03,2016,11/24/2016 03:48:31 PM,41.804162406,-87.656406187,28
808009,10540831,HZ286342,05/26/2016 09:00:00 AM,007XX N LARRABEE ST,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,False,False,1831,18.0,42.0,8.0,06,2016,06/02/2016 03:54:13 PM,41.895271296,-87.642953212,31
802086,10528089,HZ270720,05/18/2016 09:00:00 PM,022XX W ADAMS ST,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),False,False,1223,12.0,2.0,28.0,06,2016,05/25/2016 03:59:20 PM,41.878650798,-87.682183933,31
2620761,8758838,HV433439,08/16/2012 04:45:00 PM,084XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,632,6.0,6.0,44.0,14,2012,02/04/2016 06:33:39 AM,41.74181305,-87.604967558,6
2650035,8804962,HV478781,09/16/2012 07:58:00 PM,086XX S SOUTH CHICAGO AVE,2022,NARCOTICS,POSS: COCAINE,STREET,True,False,412,4.0,8.0,46.0,18,2012,02/04/2016 06:33:39 AM,41.738204992,-87.567100715,17
2681092,8854244,HV527867,10/21/2012 06:00:00 AM,010XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1322,12.0,1.0,24.0,06,2012,02/04/2016 06:33:39 AM,41.901189742,-87.667434438,31
2935192,9263373,HW407540,08/14/2013 12:43:00 PM,017XX W 83RD ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,614,6.0,18.0,71.0,05,2013,02/04/2016 06:33:39 AM,41.743033409,-87.666289925,3
3391565,10123157,HY312182,06/23/2015 12:05:00 AM,068XX N HAMILTON AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,False,False,2411,24.0,50.0,2.0,11,2015,08/17/2015 03:03:40 PM,42.005451169,-87.683828593,8
2887278,9186733,HW332159,06/23/2013 07:03:00 PM,063XX S MAY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,724,7.0,16.0,68.0,18,2013,02/04/2016 06:33:39 AM,41.77891291,-87.653269459,17
2510165,8586952,HV260463,04/27/2012 12:00:00 AM,041XX W MADISON ST,0810,THEFT,OVER $500,OTHER,False,False,1115,11.0,28.0,26.0,06,2012,02/04/2016 06:33:39 AM,41.88068906,-87.728733158,31
3528509,10360116,HY551842,12/27/2015 03:30:00 PM,006XX S WABASH AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,False,False,123,1.0,2.0,32.0,10,2015,01/03/2016 03:52:53 PM,41.874086805,-87.62599014,8
854079,9944113,HY131708,01/28/2015 08:45:00 AM,051XX S CENTRAL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,814,8.0,23.0,56.0,05,2015,08/17/2015 03:03:40 PM,41.799066111,-87.762489861,3
2917472,9234008,HW380399,07/26/2013 07:00:00 AM,074XX S SOUTH SHORE DR,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,334,3.0,7.0,43.0,05,2013,02/04/2016 06:33:39 AM,41.761678034,-87.558255664,3
3322337,10003433,HY191791,03/20/2015 12:10:00 PM,009XX W WILSON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,False,1914,19.0,46.0,3.0,08B,2015,08/17/2015 03:03:40 PM,41.965457044,-87.652995284,2
6172878,10725798,HZ484682,10/22/2016 02:30:00 PM,033XX W WALNUT ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1123,11.0,28.0,27.0,14,2016,10/29/2016 03:47:05 PM,41.885344929,-87.710044514,6
3109896,9559640,HX210972,04/03/2014 03:00:00 PM,014XX S MILLARD AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,True,1011,10.0,24.0,29.0,20,2014,02/04/2016 06:33:39 AM,41.861628294,-87.716500973,22
2692213,8871783,HV545194,11/02/2012 01:05:00 PM,033XX W FLOURNOY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1134,11.0,24.0,27.0,18,2012,02/04/2016 06:33:39 AM,41.872744369,-87.709223328,17
4072942,10463017,HZ202286,03/26/2016 06:50:00 PM,040XX W CRYSTAL ST,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,True,False,2534,25.0,27.0,23.0,18,2016,04/02/2016 03:48:27 PM,41.903569752,-87.727018579,17
3508941,10326833,HY517514,11/25/2015 06:00:00 AM,058XX N MAPLEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2011,20.0,40.0,2.0,14,2015,12/02/2015 03:54:47 PM,41.987562424,-87.693224513,6
2766149,8990838,HW137882,01/27/2013 12:01:00 AM,121XX S STATE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,532,5.0,9.0,53.0,26,2013,02/04/2016 06:33:39 AM,41.674058722,-87.622540271,24
4999722,10500162,HZ241379,04/26/2016 01:00:00 PM,010XX E 62ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,314,3.0,20.0,42.0,08B,2016,05/03/2016 03:51:27 PM,41.782293453,-87.600538793,2
3023138,9405796,HW549020,11/22/2013 07:45:00 AM,003XX S HAMLIN BLVD,0650,BURGLARY,HOME INVASION,RESIDENCE,False,False,1133,11.0,28.0,26.0,05,2013,02/04/2016 06:33:39 AM,41.876933506,-87.72069769,3
2947037,9281767,HW426592,08/27/2013 08:40:00 PM,063XX S PAULINA ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,STREET,False,True,725,7.0,15.0,67.0,04B,2013,02/04/2016 06:33:39 AM,41.778969538,-87.666676571,2
2895691,9200212,HW345447,07/02/2013 07:30:00 PM,039XX W VAN BUREN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1132,11.0,24.0,26.0,08B,2013,02/04/2016 06:33:39 AM,41.875288193,-87.724025385,2
3361556,10071717,HY260107,05/13/2015 09:00:00 PM,025XX W LITHUANIAN PLAZA CT,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,832,8.0,15.0,66.0,05,2015,08/17/2015 03:03:40 PM,41.768284432,-87.686567364,3
2806416,9059040,HW203814,03/22/2013 09:00:00 AM,050XX N RIDGEWAY AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,True,True,1712,17.0,39.0,14.0,04B,2013,02/04/2016 06:33:39 AM,41.972631824,-87.722032045,2
6105712,10616373,HZ369056,07/29/2016 12:00:00 AM,079XX S MANISTEE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,422,4.0,7.0,46.0,14,2016,08/05/2016 03:49:55 PM,41.751130902,-87.557730239,6
3080866,9505512,HX160939,02/22/2014 04:19:00 PM,010XX W LAKE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1224,12.0,27.0,28.0,14,2014,02/04/2016 06:33:39 AM,41.885569556,-87.652925417,6
3068945,9484652,HX138347,02/03/2014 09:50:00 PM,049XX N KOLMAR AVE,0560,ASSAULT,SIMPLE,APARTMENT,True,True,1712,17.0,39.0,14.0,08A,2014,02/04/2016 06:33:39 AM,41.971302463,-87.743847644,1
2804082,9055323,HW200008,03/20/2013 02:24:00 PM,010XX W 85TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,613,6.0,21.0,71.0,18,2013,02/04/2016 06:33:39 AM,41.739633953,-87.649147922,17
2823078,9085587,HW229757,04/06/2013 04:30:00 PM,036XX W HIRSCH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2535,25.0,26.0,23.0,08B,2013,02/04/2016 06:33:39 AM,41.906372614,-87.716897006,2
3268546,9827133,HX477043,10/21/2014 10:35:00 PM,001XX N STATE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,False,111,1.0,42.0,32.0,24,2014,02/04/2016 06:33:39 AM,41.884965896,-87.627923004,27
2540121,8634213,HV308347,05/20/2012 09:00:00 AM,056XX S WESTERN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,False,False,824,8.0,16.0,63.0,06,2012,02/04/2016 06:33:39 AM,41.79221937,-87.683994549,31
3218597,9741920,HX392312,08/18/2014 06:30:00 AM,065XX S KIMBARK AVE,0810,THEFT,OVER $500,STREET,False,False,321,3.0,20.0,42.0,06,2014,02/04/2016 06:33:39 AM,41.776102397,-87.594549137,31
3173555,9668391,HX318126,06/25/2014 10:45:00 AM,080XX S THROOP ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),RESIDENCE,True,False,612,6.0,21.0,71.0,18,2014,02/04/2016 06:33:39 AM,41.747908043,-87.656096002,17
2988913,9349163,HW493256,10/15/2013 12:26:00 AM,017XX N MONITOR AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,2531,25.0,29.0,25.0,26,2013,02/04/2016 06:33:39 AM,41.911707849,-87.771542812,7
2824364,9087246,HW231978,04/13/2013 10:00:00 PM,021XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1223,12.0,2.0,28.0,08B,2013,02/04/2016 06:33:39 AM,41.879954395,-87.680264887,2
3521641,10349085,HY539881,12/16/2015 12:00:00 PM,008XX E 65TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,312,3.0,20.0,42.0,05,2015,12/23/2015 03:53:55 PM,41.776785504,-87.60526122,3
6138321,10673998,HZ425932,09/08/2016 03:00:00 PM,031XX W ARGYLE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1713,17.0,33.0,14.0,07,2016,09/15/2016 03:50:30 PM,41.972093963,-87.708272776,16
6164707,10713895,HZ471926,10/11/2016 02:00:00 PM,057XX N FRANCISCO AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2011,20.0,40.0,2.0,06,2016,10/18/2016 03:59:35 PM,41.986157601,-87.701683692,31
4059514,10445014,HZ183235,03/11/2016 11:23:00 AM,059XX N RAVENSWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,SIDEWALK,False,False,2012,20.0,40.0,77.0,26,2016,03/18/2016 03:47:14 PM,41.989781862,-87.674681585,24
868407,9971321,HY161011,02/23/2015 12:15:00 PM,001XX N DEARBORN ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1.0,42.0,32.0,11,2015,08/17/2015 03:03:40 PM,41.885384381,-87.629486511,8
2494883,8562327,HV237285,04/11/2012 11:20:00 AM,047XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,224,2.0,3.0,38.0,08B,2012,02/04/2016 06:33:39 AM,41.8087017,-87.622821809,2
2492532,8557792,HV233489,04/08/2012 03:50:00 PM,090XX S PAXTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,413,4.0,7.0,48.0,08B,2012,02/04/2016 06:33:39 AM,41.730970294,-87.570707395,2
6133469,10667294,HZ418076,09/02/2016 04:00:00 PM,013XX W LAKE ST,0820,THEFT,$500 AND UNDER,ALLEY,False,False,1224,12.0,27.0,28.0,06,2016,09/09/2016 03:51:29 PM,41.885455068,-87.660040064,31
2673736,8843206,HV515734,10/12/2012 07:50:00 PM,034XX S MICHIGAN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,211,2.0,3.0,35.0,03,2012,02/04/2016 06:33:39 AM,41.832423324,-87.623289726,28
2728538,8930888,HV602015,12/14/2012 11:05:00 AM,046XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,2533,25.0,37.0,25.0,06,2012,02/04/2016 06:33:39 AM,41.909664252,-87.742728815,31
2607496,8737503,HV412968,08/02/2012 11:38:00 PM,016XX N LUNA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2532,25.0,37.0,25.0,14,2012,02/04/2016 06:33:39 AM,41.909868892,-87.764233371,6
2505740,8579566,HV254067,01/24/2012 09:00:00 AM,012XX S INDEPENDENCE BLVD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1011,10.0,24.0,29.0,06,2012,02/04/2016 06:33:39 AM,41.865453392,-87.719500335,31
2871880,9162630,HW307474,06/05/2013 05:00:00 PM,021XX S LAWNDALE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1014,10.0,24.0,29.0,06,2013,02/04/2016 06:33:39 AM,41.852357805,-87.71745262,31
2753636,8970598,HW118255,01/15/2013 12:00:00 PM,002XX W MONROE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,False,False,122,1.0,2.0,32.0,11,2013,02/04/2016 06:33:39 AM,41.880653112,-87.634396649,8
2884965,9183521,HW328365,06/21/2013 02:40:00 AM,071XX S MERRILL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,333,3.0,5.0,43.0,08B,2013,02/04/2016 06:33:39 AM,41.765835369,-87.572585609,2
2957164,9297379,HW442460,09/08/2013 02:00:00 AM,088XX S LAFLIN ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,2221,22.0,21.0,71.0,08B,2013,02/04/2016 06:33:39 AM,41.733452562,-87.660563742,2
3207303,9723849,HX373936,08/04/2014 04:00:00 PM,010XX N LEAMINGTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1531,15.0,37.0,25.0,14,2014,02/04/2016 06:33:39 AM,41.899501827,-87.754484904,6
2647724,8801997,HV475297,09/14/2012 11:15:00 AM,113XX S LOOMIS ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,2234,22.0,34.0,75.0,05,2012,02/04/2016 06:33:39 AM,41.687100835,-87.656810988,3
2690595,8869066,HV542556,10/31/2012 06:00:00 AM,086XX S KOLIN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,834,8.0,18.0,70.0,05,2012,02/04/2016 06:33:39 AM,41.7352841,-87.729944919,3
3173697,9668634,HX318554,06/25/2014 03:50:00 PM,004XX E 107TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,False,512,5.0,9.0,49.0,26,2014,02/04/2016 06:33:39 AM,41.700018534,-87.613030339,7
3405831,10147741,HY337068,07/11/2015 08:00:00 AM,026XX W CATALPA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2011,20.0,40.0,4.0,14,2015,08/17/2015 03:03:40 PM,41.981316465,-87.695166484,6
3285690,9857271,HX506225,11/13/2014 11:50:00 PM,027XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1222,12.0,2.0,27.0,16,2014,02/04/2016 06:33:39 AM,41.88108562,-87.694519666,25
3174462,9669894,HX319656,06/26/2014 09:30:00 AM,101XX S YATES AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,431,4.0,10.0,51.0,26,2014,02/04/2016 06:33:39 AM,41.710923216,-87.564549784,7
6114584,10631715,HZ384493,08/08/2016 09:00:00 PM,059XX S PRINCETON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,711,7.0,20.0,68.0,26,2016,08/15/2016 03:50:44 PM,41.786649474,-87.632785904,24
3499229,10310634,HY499563,11/12/2015 11:10:00 PM,047XX S WESTERN BLVD,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,False,931,9.0,12.0,61.0,26,2015,11/19/2015 04:03:31 PM,41.808187634,-87.683866331,7
2636426,8784026,HV457793,09/01/2012 12:00:00 PM,069XX S UNION AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,732,7.0,6.0,68.0,26,2012,02/04/2016 06:33:39 AM,41.76823645,-87.642040549,24
2660743,8822798,HV495439,07/09/2012 12:00:00 AM,053XX S MASON AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,811,8.0,23.0,56.0,11,2012,02/04/2016 06:33:39 AM,41.795444118,-87.770931033,8
3527353,10358690,HY549803,12/25/2015 12:35:00 PM,014XX N KEDVALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,True,2534,25.0,37.0,23.0,08B,2015,01/01/2016 03:54:40 PM,41.907087669,-87.730107888,2
2537536,8630802,HV304445,05/26/2012 01:40:00 PM,012XX N ASHLAND AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1424,14.0,1.0,24.0,06,2012,02/04/2016 06:33:39 AM,41.90351448,-87.667498444,31
